;problem_seed;num_features;num_items;item_sphere_size;method;query_seed;K;gamma;gamma_normalized;method_objval;mmu_objval;mmu_objval_ub;mmu_objval_lb;mmr_objval;mmr_objval_ub;mmr_objval_lb;mmu_prob_random_wins;mmr_prob_random_wins;query_list;solve_time;mmu_objective_eval_time;mmr_objective_eval_time;expt_params;mmu_ub;mmu_lb;mmu_objval_normalized_new
245;0;10;40;10.0;random;None;6;1.0;4.439424848085369;0;-14.075902203347368;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 22), (24, 31), (5, 28), (0, 20), (8, 27), (33, 38)];0.0;1.3335182666778564;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.361520321034705
246;0;10;40;10.0;random;None;7;1.0;4.795126881751664;0;-13.733035027979383;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 22), (24, 31), (5, 28), (0, 20), (8, 27), (33, 38), (6, 22)];0.0;1.47613263130188;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3770726970667457
247;0;10;40;10.0;random;None;8;1.0;5.126206262178402;0;-13.38160253989774;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 22), (24, 31), (5, 28), (0, 20), (8, 27), (33, 38), (6, 22), (30, 37)];0.0;3.4144577980041504;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3930135937088794
248;0;10;40;10.0;random;None;9;1.0;5.4371628146209385;0;-12.730567050129151;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 22), (24, 31), (5, 28), (0, 20), (8, 27), (33, 38), (6, 22), (30, 37), (19, 39)];0.0;3.914981842041016;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4225444134387587
249;0;10;40;10.0;random;None;10;1.0;5.731272834458008;0;-11.644982818399065;0.0;-22.045967423988646;None;None;None;1.0;None;[(1, 22), (24, 31), (5, 28), (0, 20), (8, 27), (33, 38), (6, 22), (30, 37), (19, 39), (8, 26)];0.0;5.9789178371429434;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4717862639256129
250;0;10;40;10.0;random;None;1;1.0;1.8123876048736471;0;-20.568221280142428;0.0;-22.045967423988646;None;None;None;0.0;None;[(3, 22)];0.0;0.4481236934661865;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.06703022441364413
251;0;10;40;10.0;random;None;2;1.0;2.563103131089201;0;-15.976445045143874;0.0;-22.045967423988646;None;None;None;0.0;None;[(3, 22), (20, 22)];0.0;0.9710793495178224;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.275312135871167
252;0;10;40;10.0;random;None;3;1.0;3.1391474146492224;0;-14.691515423772724;0.0;-22.045967423988646;None;None;None;0.0;None;[(3, 22), (20, 22), (6, 25)];0.0;1.0804774761199951;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.333596247276186
253;0;10;40;10.0;random;None;4;1.0;3.6247752097472943;0;-12.26186135862918;0.0;-22.045967423988646;None;None;None;0.0;None;[(3, 22), (20, 22), (6, 25), (0, 34)];0.0;1.9216153621673584;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4438047955524496
254;0;10;40;10.0;random;None;5;1.0;4.052621886075503;0;-11.809921572252538;0.0;-22.045967423988646;None;None;None;0.0;None;[(3, 22), (20, 22), (6, 25), (0, 34), (2, 3)];0.0;1.205575466156006;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.46430468007486275
255;0;10;40;10.0;random;None;6;1.0;4.439424848085369;0;-11.942678239578367;0.0;-22.045967423988646;None;None;None;0.0;None;[(3, 22), (20, 22), (6, 25), (0, 34), (2, 3), (27, 31)];0.0;1.4020514488220217;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4582828682499312
256;0;10;40;10.0;random;None;7;1.0;4.795126881751664;0;-11.57434210814938;0.0;-22.045967423988646;None;None;None;0.0;None;[(3, 22), (20, 22), (6, 25), (0, 34), (2, 3), (27, 31), (22, 32)];0.0;1.4103195667266846;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.47499051025743044
257;0;10;40;10.0;random;None;8;1.0;5.126206262178402;0;-11.656165319961953;0.0;-22.045967423988646;None;None;None;0.0;None;[(3, 22), (20, 22), (6, 25), (0, 34), (2, 3), (27, 31), (22, 32), (2, 24)];0.0;1.4840102195739746;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.47127902823267065
258;0;10;40;10.0;random;None;9;1.0;5.4371628146209385;0;-11.412094497992143;0.0;-22.045967423988646;None;None;None;0.0;None;[(3, 22), (20, 22), (6, 25), (0, 34), (2, 3), (27, 31), (22, 32), (2, 24), (5, 27)];0.0;2.8432955741882324;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4823500244505203
259;0;10;40;10.0;random;None;10;1.0;5.731272834458008;0;-11.14567366351146;0.0;-22.045967423988646;None;None;None;1.0;None;[(3, 22), (20, 22), (6, 25), (0, 34), (2, 3), (27, 31), (22, 32), (2, 24), (5, 27), (7, 36)];0.0;5.262109041213988;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4944348120834182
260;0;10;40;10.0;random;None;1;1.0;1.8123876048736471;0;-18.872364734205693;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 26)];0.0;1.2716102600097656;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.14395388638419895
261;0;10;40;10.0;random;None;2;1.0;2.563103131089201;0;-18.697270200195177;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 26), (16, 31)];0.0;1.7187550067901611;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.15189613408161662
262;0;10;40;10.0;random;None;3;1.0;3.1391474146492224;0;-18.32073318224237;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 26), (16, 31), (17, 29)];0.0;1.119938850402832;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.16897576641125053
263;0;10;40;10.0;random;None;4;1.0;3.6247752097472943;0;-17.08930551323949;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 26), (16, 31), (17, 29), (35, 38)];0.0;1.1815755367279053;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.22483304159088097
264;0;10;40;10.0;random;None;5;1.0;4.052621886075503;0;-15.252173328767155;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 26), (16, 31), (17, 29), (35, 38), (9, 16)];0.0;1.268681287765503;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.30816493395652744
265;0;10;40;10.0;random;None;6;1.0;4.439424848085369;0;-14.892332716610987;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 26), (16, 31), (17, 29), (35, 38), (9, 16), (7, 22)];0.0;1.243154525756836;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3244872211683204
266;0;10;40;10.0;random;None;7;1.0;4.795126881751664;0;-15.024822616915381;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 26), (16, 31), (17, 29), (35, 38), (9, 16), (7, 22), (14, 29)];0.0;1.300076961517334;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3184775098339821
267;0;10;40;10.0;random;None;8;1.0;5.126206262178402;0;-14.962897042505107;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 26), (16, 31), (17, 29), (35, 38), (9, 16), (7, 22), (14, 29), (13, 17)];0.0;1.3671987056732178;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.321286439613262
268;0;10;40;10.0;random;None;9;1.0;5.4371628146209385;0;-12.87502423331122;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 26), (16, 31), (17, 29), (35, 38), (9, 16), (7, 22), (14, 29), (13, 17), (3, 28)];0.0;3.1143603324890137;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.41599186891195855
269;0;10;40;10.0;random;None;10;1.0;5.731272834458008;0;-11.574934148452805;0.0;-22.045967423988646;None;None;None;1.0;None;[(9, 26), (16, 31), (17, 29), (35, 38), (9, 16), (7, 22), (14, 29), (13, 17), (3, 28), (24, 28)];0.0;2.0945827960968018;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.47496365544575275
270;0;10;40;10.0;random;None;1;1.0;1.8123876048736471;0;-20.715098676444672;0.0;-22.045967423988646;None;None;None;0.0;None;[(10, 25)];0.0;0.45656180381774897;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.060367899577655
271;0;10;40;10.0;random;None;2;1.0;2.563103131089201;0;-20.17791458163947;0.0;-22.045967423988646;None;None;None;0.0;None;[(10, 25), (3, 13)];0.0;1.732785940170288;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.08473444627864898
272;0;10;40;10.0;random;None;3;1.0;3.1391474146492224;0;-17.814743581287992;0.0;-22.045967423988646;None;None;None;0.0;None;[(10, 25), (3, 13), (18, 27)];0.0;1.1194040775299072;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.19192733806257264
273;0;10;40;10.0;random;None;4;1.0;3.6247752097472943;0;-17.58702357695752;0.0;-22.045967423988646;None;None;None;0.0;None;[(10, 25), (3, 13), (18, 27), (20, 24)];0.0;1.124380350112915;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.2022566649617265
274;0;10;40;10.0;random;None;5;1.0;4.052621886075503;0;-16.605060206133167;0.0;-22.045967423988646;None;None;None;0.0;None;[(10, 25), (3, 13), (18, 27), (20, 24), (3, 4)];0.0;1.2060062885284424;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.24679829708606127
275;0;10;40;10.0;random;None;6;1.0;4.439424848085369;0;-15.499828050130837;0.0;-22.045967423988646;None;None;None;0.0;None;[(10, 25), (3, 13), (18, 27), (20, 24), (3, 4), (17, 29)];0.0;1.358647346496582;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.29693137288838356
276;0;10;40;10.0;random;None;7;1.0;4.795126881751664;0;-14.965863313246233;0.0;-22.045967423988646;None;None;None;0.0;None;[(10, 25), (3, 13), (18, 27), (20, 24), (3, 4), (17, 29), (6, 36)];0.0;1.458707332611084;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3211518902562717
277;0;10;40;10.0;random;None;8;1.0;5.126206262178402;0;-13.44562519608291;0.0;-22.045967423988646;None;None;None;0.0;None;[(10, 25), (3, 13), (18, 27), (20, 24), (3, 4), (17, 29), (6, 36), (17, 22)];0.0;1.5547311305999756;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3901095407837396
278;0;10;40;10.0;random;None;9;1.0;5.4371628146209385;0;-13.53267751196826;0.0;-22.045967423988646;None;None;None;0.0;None;[(10, 25), (3, 13), (18, 27), (20, 24), (3, 4), (17, 29), (6, 36), (17, 22), (14, 28)];0.0;3.783593416213989;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3861608678037266
279;0;10;40;10.0;random;None;10;1.0;5.731272834458008;0;-13.598888209332216;0.0;-22.045967423988646;None;None;None;1.0;None;[(10, 25), (3, 13), (18, 27), (20, 24), (3, 4), (17, 29), (6, 36), (17, 22), (14, 28), (24, 38)];0.0;2.140831470489502;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3831575658351356
280;0;10;40;10.0;random;None;1;1.0;1.8123876048736471;0;-15.093443644480754;0.0;-22.045967423988646;None;None;None;0.0;None;[(0, 32)];0.0;0.940809726715088;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.31536487584311873
281;0;10;40;10.0;random;None;2;1.0;2.563103131089201;0;-15.521368516299464;0.0;-22.045967423988646;None;None;None;0.0;None;[(0, 32), (12, 28)];0.0;0.4629707336425781;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.29595430230879133
282;0;10;40;10.0;random;None;3;1.0;3.1391474146492224;0;-15.10609980782666;0.0;-22.045967423988646;None;None;None;0.0;None;[(0, 32), (12, 28), (6, 35)];0.0;1.0773019790649414;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3147907951914285
283;0;10;40;10.0;random;None;4;1.0;3.6247752097472943;0;-14.309990245621213;0.0;-22.045967423988646;None;None;None;0.0;None;[(0, 32), (12, 28), (6, 35), (2, 29)];0.0;0.5112135410308838;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.35090214140249104
284;0;10;40;10.0;random;None;5;1.0;4.052621886075503;0;-13.38014644548672;0.0;-22.045967423988646;None;None;None;0.0;None;[(0, 32), (12, 28), (6, 35), (2, 29), (28, 38)];0.0;1.2842631340026855;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.39307964181568356
285;0;10;40;10.0;random;None;6;1.0;4.439424848085369;0;-13.140010943753884;0.0;-22.045967423988646;None;None;None;0.0;None;[(0, 32), (12, 28), (6, 35), (2, 29), (28, 38), (4, 39)];0.0;1.451559066772461;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4039721328148104
286;0;10;40;10.0;random;None;7;1.0;4.795126881751664;0;-12.845583875805024;0.0;-22.045967423988646;None;None;None;0.0;None;[(0, 32), (12, 28), (6, 35), (2, 29), (28, 38), (4, 39), (8, 12)];0.0;1.5839219093322754;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4173272767414268
287;0;10;40;10.0;random;None;8;1.0;5.126206262178402;0;-12.424706879855867;0.0;-22.045967423988646;None;None;None;0.0;None;[(0, 32), (12, 28), (6, 35), (2, 29), (28, 38), (4, 39), (8, 12), (16, 30)];0.0;2.8688554763793945;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.43641816025108854
288;0;10;40;10.0;random;None;9;1.0;5.4371628146209385;0;-12.545429053856175;0.0;-22.045967423988646;None;None;None;0.0;None;[(0, 32), (12, 28), (6, 35), (2, 29), (28, 38), (4, 39), (8, 12), (16, 30), (26, 38)];0.0;3.146469593048096;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4309422302690389
289;0;10;40;10.0;random;None;10;1.0;5.731272834458008;0;-12.208553732364262;0.0;-22.045967423988646;None;None;None;1.0;None;[(0, 32), (12, 28), (6, 35), (2, 29), (28, 38), (4, 39), (8, 12), (16, 30), (26, 38), (12, 34)];0.0;4.551358461380005;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4462228171905889
290;0;10;40;10.0;random;None;1;1.0;1.8123876048736471;0;-20.813077019832797;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 16)];0.0;1.2016518115997314;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.05592362450894044
291;0;10;40;10.0;random;None;2;1.0;2.563103131089201;0;-18.05577548956404;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 16), (24, 38)];0.0;0.9886016845703124;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.18099418626929809
292;0;10;40;10.0;random;None;3;1.0;3.1391474146492224;0;-17.72589451103737;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 16), (24, 38), (3, 32)];0.0;1.1387214660644531;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.19595751140638082
293;0;10;40;10.0;random;None;4;1.0;3.6247752097472943;0;-16.259548859807204;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 16), (24, 38), (3, 32), (1, 11)];0.0;1.4795053005218506;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.26247061210318373
294;0;10;40;10.0;random;None;5;1.0;4.052621886075503;0;-16.108771712050704;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 16), (24, 38), (3, 32), (1, 11), (27, 34)];0.0;2.745448112487793;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.26930982876611137
295;0;10;40;10.0;random;None;6;1.0;4.439424848085369;0;-13.152331613144755;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 16), (24, 38), (3, 32), (1, 11), (27, 34), (11, 32)];0.0;0.5799567699432373;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4034132700915776
296;0;10;40;10.0;random;None;7;1.0;4.795126881751664;0;-13.179489677353047;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 16), (24, 38), (3, 32), (1, 11), (27, 34), (11, 32), (7, 29)];0.0;1.4493651390075684;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4021813865599554
297;0;10;40;10.0;random;None;8;1.0;5.126206262178402;0;-13.287456144814014;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 16), (24, 38), (3, 32), (1, 11), (27, 34), (11, 32), (7, 29), (1, 26)];0.0;3.0233633518218994;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.39728405248590204
298;0;10;40;10.0;random;None;9;1.0;5.4371628146209385;0;-11.70491260731776;0.0;-22.045967423988646;None;None;None;0.0;None;[(9, 16), (24, 38), (3, 32), (1, 11), (27, 34), (11, 32), (7, 29), (1, 26), (23, 29)];0.0;4.4072439670562735;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.46906786251613397
299;0;10;40;10.0;random;None;10;1.0;5.731272834458008;0;-11.616820629172926;0.0;-22.045967423988646;None;None;None;1.0;None;[(9, 16), (24, 38), (3, 32), (1, 11), (27, 34), (11, 32), (7, 29), (1, 26), (23, 29), (24, 37)];0.0;5.8348236083984375;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.47306369433655937
300;0;10;40;10.0;random;None;1;1.0;1.8123876048736471;0;-14.995484099538764;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 26)];0.0;0.5789661407470703;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3198082982186503
301;0;10;40;10.0;random;None;2;1.0;2.563103131089201;0;-15.417322509488473;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 26), (2, 24)];0.0;0.9815719127655028;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3006738051915625
302;0;10;40;10.0;random;None;3;1.0;3.1391474146492224;0;-15.741010506009015;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 26), (2, 24), (23, 35)];0.0;1.0319144725799558;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.28599139229058285
303;0;10;40;10.0;random;None;4;1.0;3.6247752097472943;0;-16.013892109969255;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 26), (2, 24), (23, 35), (23, 28)];0.0;1.1118340492248535;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.2736135456435213
304;0;10;40;10.0;random;None;5;1.0;4.052621886075503;0;-14.602570799209492;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 26), (2, 24), (23, 35), (23, 28), (2, 13)];0.0;1.1447176933288574;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3376307549415857
305;0;10;40;10.0;random;None;6;1.0;4.439424848085369;0;-14.634537850532274;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 26), (2, 24), (23, 35), (23, 28), (2, 13), (12, 29)];0.0;1.2843542098999023;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3361807368630867
306;0;10;40;10.0;random;None;7;1.0;4.795126881751664;0;-13.163796823206711;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 26), (2, 24), (23, 35), (23, 28), (2, 13), (12, 29), (1, 4)];0.0;1.268138408660889;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4028932108062917
307;0;10;40;10.0;random;None;8;1.0;5.126206262178402;0;-11.138074833075537;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 26), (2, 24), (23, 35), (23, 28), (2, 13), (12, 29), (1, 4), (2, 36)];0.0;2.745795726776123;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.49477949328020043
308;0;10;40;10.0;random;None;9;1.0;5.4371628146209385;0;-11.246270878211703;0.0;-22.045967423988646;None;None;None;0.0;None;[(1, 26), (2, 24), (23, 35), (23, 28), (2, 13), (12, 29), (1, 4), (2, 36), (13, 14)];0.0;3.410263538360596;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4898717456157256
309;0;10;40;10.0;random;None;10;1.0;5.731272834458008;0;-11.16498393622092;0.0;-22.045967423988646;None;None;None;1.0;None;[(1, 26), (2, 24), (23, 35), (23, 28), (2, 13), (12, 29), (1, 4), (2, 36), (13, 14), (14, 22)];0.0;3.6550588607788086;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4935589025649976
310;0;10;40;10.0;random;None;1;1.0;1.8123876048736471;0;-21.561926204715625;0.0;-22.045967423988646;None;None;None;0.0;None;[(17, 25)];0.0;0.4489433765411377;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.02195599811809287
311;0;10;40;10.0;random;None;2;1.0;2.563103131089201;0;-15.369934350039744;0.0;-22.045967423988646;None;None;None;0.0;None;[(17, 25), (2, 27)];0.0;0.5893969535827637;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.30282332117955973
312;0;10;40;10.0;random;None;3;1.0;3.1391474146492224;0;-15.645018023513341;0.0;-22.045967423988646;None;None;None;0.0;None;[(17, 25), (2, 27), (8, 18)];0.0;1.5029954910278318;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.29034558916702496
313;0;10;40;10.0;random;None;4;1.0;3.6247752097472943;0;-13.332735386605222;0.0;-22.045967423988646;None;None;None;0.0;None;[(17, 25), (2, 27), (8, 18), (14, 34)];0.0;1.1283972263336182;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.39523019651667207
314;0;10;40;10.0;random;None;5;1.0;4.052621886075503;0;-13.519996946378136;0.0;-22.045967423988646;None;None;None;0.0;None;[(17, 25), (2, 27), (8, 18), (14, 34), (29, 30)];0.0;1.8790245056152344;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.386736055335589
315;0;10;40;10.0;random;None;6;1.0;4.439424848085369;0;-13.689294337238747;0.0;-22.045967423988646;None;None;None;0.0;None;[(17, 25), (2, 27), (8, 18), (14, 34), (29, 30), (8, 10)];0.0;1.7263329029083252;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.37905676471501054
316;0;10;40;10.0;random;None;7;1.0;4.795126881751664;0;-13.274267347545898;0.0;-22.045967423988646;None;None;None;0.0;None;[(17, 25), (2, 27), (8, 18), (14, 34), (29, 30), (8, 10), (15, 33)];0.0;1.4528758525848389;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.3978822932895134
317;0;10;40;10.0;random;None;8;1.0;5.126206262178402;0;-12.14116312781828;0.0;-22.045967423988646;None;None;None;0.0;None;[(17, 25), (2, 27), (8, 18), (14, 34), (29, 30), (8, 10), (15, 33), (25, 39)];0.0;2.7437896728515625;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.4492796394769475
318;0;10;40;10.0;random;None;9;1.0;5.4371628146209385;0;-12.018994538386812;0.0;-22.045967423988646;None;None;None;0.0;None;[(17, 25), (2, 27), (8, 18), (14, 34), (29, 30), (8, 10), (15, 33), (25, 39), (3, 17)];0.0;4.652782917022705;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.45482117852950615
319;0;10;40;10.0;random;None;10;1.0;5.731272834458008;0;-11.423590650260769;0.0;-22.045967423988646;None;None;None;1.0;None;[(17, 25), (2, 27), (8, 18), (14, 34), (29, 30), (8, 10), (15, 33), (25, 39), (3, 17), (13, 18)];0.0;4.8654749393463135;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.48182856163387305
320;0;10;40;10.0;random;None;1;1.0;1.8123876048736471;0;-11.211611698226326;0.0;-22.045967423988646;None;None;None;0.0;None;[(27, 31)];0.0;0.43283748626708973;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.49144387802973183
321;0;10;40;10.0;random;None;2;1.0;2.563103131089201;0;-11.588708457185016;0.0;-22.045967423988646;None;None;None;0.0;None;[(27, 31), (23, 36)];0.0;0.4664850234985352;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.47433885597711056
322;0;10;40;10.0;random;None;3;1.0;3.1391474146492224;0;-11.878064977413421;0.0;-22.045967423988646;None;None;None;0.0;None;[(27, 31), (23, 36), (7, 32)];0.0;1.059661626815796;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.46121371092615865
323;0;10;40;10.0;random;None;4;1.0;3.6247752097472943;0;-12.122003808031339;0.0;-22.045967423988646;None;None;None;0.0;None;[(27, 31), (23, 36), (7, 32), (27, 35)];0.0;1.1161255836486816;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.45014870180560235
324;0;10;40;10.0;random;None;5;1.0;4.052621886075503;0;-10.467228556972527;0.0;-22.045967423988646;None;None;None;0.0;None;[(27, 31), (23, 36), (7, 32), (27, 35), (0, 5)];0.0;1.1753597259521484;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.525208925711143
325;0;10;40;10.0;random;None;6;1.0;4.439424848085369;0;-10.585332823454198;0.0;-22.045967423988646;None;None;None;0.0;None;[(27, 31), (23, 36), (7, 32), (27, 35), (0, 5), (1, 22)];0.0;1.258911371231079;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5198517434106211
326;0;10;40;10.0;random;None;7;1.0;4.795126881751664;0;-10.75202041332246;0.0;-22.045967423988646;None;None;None;0.0;None;[(27, 31), (23, 36), (7, 32), (27, 35), (0, 5), (1, 22), (8, 31)];0.0;1.4358954429626465;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5122908327614069
327;0;10;40;10.0;random;None;8;1.0;5.126206262178402;0;-10.387537841541358;0.0;-22.045967423988646;None;None;None;0.0;None;[(27, 31), (23, 36), (7, 32), (27, 35), (0, 5), (1, 22), (8, 31), (35, 38)];0.0;2.9133760929107666;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5288236781916559
328;0;10;40;10.0;random;None;9;1.0;5.4371628146209385;0;-10.44905185048272;0.0;-22.045967423988646;None;None;None;0.0;None;[(27, 31), (23, 36), (7, 32), (27, 35), (0, 5), (1, 22), (8, 31), (35, 38), (5, 7)];0.0;4.088683128356934;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.526033416927166
329;0;10;40;10.0;random;None;10;1.0;5.731272834458008;0;-10.516756031899265;0.0;-22.045967423988646;None;None;None;1.0;None;[(27, 31), (23, 36), (7, 32), (27, 35), (0, 5), (1, 22), (8, 31), (35, 38), (5, 7), (6, 15)];0.0;3.8351473808288574;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.5229623708662489
330;0;10;40;10.0;random;None;1;1.0;1.8123876048736471;0;-21.571768261858235;0.0;-22.045967423988646;None;None;None;0.0;None;[(10, 12)];0.0;0.4547789096832275;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.021509564675036046
331;0;10;40;10.0;random;None;2;1.0;2.563103131089201;0;-19.861051366171523;0.0;-22.045967423988646;None;None;None;0.0;None;[(10, 12), (2, 18)];0.0;1.016967535018921;None;(0.0, 40.0, 10.0, 10.0);0.0;-22.045967423988248;0.0991072886844292
